offense_desc,latitude,longitude
ARSON,40.83509424700002,-73.90804891499994
ARSON,40.68218551300004,-73.86004710699996
ARSON,40.70478562700004,-73.96338250199994
ARSON,40.83488336200002,-73.90522324099999
ARSON,40.67132170800004,-74.00121990099996
ARSON,40.81944886100007,-73.94078197699997
ARSON,40.680019798000046,-73.99501521499997
ARSON,40.816872438000075,-73.85068492699997
ARSON,40.586160706000044,-73.91890815799998
ARSON,40.66562077400005,-73.93837369699997
ARSON,40.665136405000055,-73.907724493
ARSON,40.66757834700008,-73.76051571199997
ARSON,40.656279668000025,-73.89873732699994
ARSON,40.80828801500007,-73.95073662699998
ARSON,40.76515941500002,-73.90571233699995
ARSON,40.69572809200002,-73.96400413999999
ARSON,40.633257009000026,-74.12054189299994
ARSON,40.69421991300004,-73.92660927399999
ARSON,40.83294176100002,-73.93543259299997
ARSON,40.833851348000046,-73.94850249599993
ARSON,40.63315877300005,-74.02263088299998
ARSON,40.86947047700004,-73.87986080399996
ARSON,40.81943199400007,-73.84555243499993
ARSON,40.88003722700005,-73.86236450799998
ARSON,40.69718006400007,-73.79726228099996
ARSON,40.58044400000005,-73.83500268599995
ARSON,40.85933619200006,-73.90220955699994
ARSON,40.672089966000044,-73.89015518099995
ARSON,40.81395191900003,-73.91553097899998
ARSON,40.788721243000055,-73.93999677399995
ARSON,40.791151867000046,-73.884371919
ARSON,40.64306531000005,-73.92217933299997
ARSON,40.66713587700008,-73.86697804199997
ARSON,40.76626344700002,-73.79752129599996
ARSON,40.82786013700007,-73.87417980899994
ARSON,40.68719920500007,-73.87848367599996
ARSON,40.74177742000006,-73.97651232699997
ARSON,40.69635162600008,-73.97643456599997
ARSON,40.66885470500005,-73.86749370199995
ARSON,40.74826192200004,-73.85917926499997
ARSON,40.69932415700004,-73.83157088799999
ARSON,40.73556097300008,-73.95852675599998
ARSON,40.76515941500002,-73.90571233699995
ARSON,40.67792900400008,-73.97786154799998
ARSON,40.809092626000044,-73.92585406199998
ARSON,40.83333659800008,-73.90676125999995
ARSON,40.70239725500005,-74.01323399599994
ARSON,40.63285682100008,-74.16630790699998
ARSON,40.61347483000004,-74.06736190199997
ARSON,40.84289186400008,-73.88361336099996
ARSON,40.516579523000075,-74.19687717199997
ARSON,40.66086907000005,-73.86422600799993
ARSON,40.82027627300005,-73.89600928499993
ARSON,40.58001020500007,-74.08022685899994
ARSON,40.59368532700007,-73.75907037999998
ARSON,40.71674489400005,-74.00037661299997
ARSON,40.57475100400006,-73.98712174699995
ARSON,40.56928149100002,-74.13967963099998
ARSON,40.88708918800006,-73.86778566699996
ARSON,40.837745789000046,-73.923267088
ARSON,40.84424709700004,-73.87767634899996
ARSON,40.83626606400002,-73.91132866299995
ARSON,40.84332885400005,-73.92375579599997
ARSON,40.66885470500005,-73.86749370199995
ARSON,40.88708918800006,-73.86778566699996
ARSON,40.81594675500003,-73.90762016499998
ARSON,40.71674489400005,-74.00037661299997
ARSON,40.767078523000066,-73.82241402299998
ARSON,40.65946990800006,-73.92483816399994
ARSON,40.83750814100006,-73.90292466999993
ARSON,40.829352010000036,-73.89188658999996
ARSON,40.791151867000046,-73.884371919
ARSON,40.846442707000044,-73.93492793099993
ARSON,40.71674489400005,-74.00037661299997
ARSON,40.840876814000076,-73.87280713299998
ARSON,40.63691302700005,-74.02556863699994
ARSON,40.67402099900005,-73.88600619199997
ARSON,40.809970985000064,-73.91782630099993
ARSON,40.82988213900006,-73.93675809999998
ARSON,40.83576922100008,-73.90439441599993
ARSON,40.83255570000005,-73.84645067799994
ARSON,40.69488932600007,-73.80106656099997
ARSON,40.791151867000046,-73.884371919
ARSON,40.87378845800004,-73.88583367099994
ARSON,40.791151867000046,-73.884371919
ARSON,40.672756840000034,-73.93771099699995
ARSON,40.79449939700004,-73.946579075
ARSON,40.626655819000064,-74.00262405299998
ARSON,40.84098357200002,-73.92597392499994
ARSON,40.66885470500005,-73.86749370199995
ARSON,40.693037712000034,-73.78489878799998
ARSON,40.75676183100006,-73.89458882899999
ARSON,40.82990228700004,-73.94982447699994
ARSON,40.79927186100008,-73.93003305499997
ARSON,40.80398592200004,-73.91566643799997
ARSON,40.83431517500002,-73.89872655399995
ARSON,40.83576922100008,-73.90439441599993
ARSON,40.78093005900007,-73.84235587499995
ARSON,40.807368070000045,-73.88748642599995
ARSON,40.69293103200005,-73.93790851499993
ARSON,40.711625652000066,-73.75101868699994
ARSON,40.86652284100006,-73.89404245199995
ARSON,40.70772563000003,-73.86940021699996
ARSON,40.88116866600007,-73.86759131299993
ARSON,40.857922634000026,-73.89289573199994
ARSON,40.74820300500005,-73.87470559299999
ARSON,40.67235722300006,-73.88835586499994
ARSON,40.69597310700004,-73.96642018499993
ARSON,40.79708858400005,-73.94274857999993
ARSON,40.88672068300008,-73.81528439199997
ARSON,40.74292949900007,-73.99079545899998
ARSON,40.82835254100007,-73.94042716599995
ARSON,40.57462792900003,-73.99197054399998
ARSON,40.842877756000064,-73.83020268899996
ARSON,40.84098357200002,-73.92597392499994
ARSON,40.70448957100007,-73.96459090799993
ARSON,40.82286114200008,-73.91916530199995
ARSON,40.794943941000035,-73.94075321199995
ARSON,40.693380440000055,-73.767761464
ARSON,40.869408631000056,-73.85042595199997
ARSON,40.74965446800008,-73.99717188199998
ARSON,40.80550434700007,-73.91647725199994
ARSON,40.72266801600006,-73.99598970699996
ARSON,40.79918422600008,-73.95184497099996
ARSON,40.83250987400004,-73.90949794099998
ARSON,40.642435051000064,-73.91970096799997
ARSON,40.80550434700007,-73.91647725199994
ARSON,40.67445924500004,-73.93890989599998
ARSON,40.81092037700005,-73.94504504699995
ARSON,40.57414012800007,-74.10600776499997
ARSON,40.67152395900007,-73.88954688199995
ARSON,40.842524261000044,-73.89228442699994
ARSON,40.57399138200003,-73.99727290399994
ARSON,40.79634123700004,-73.94119981599994
ARSON,40.64469101800007,-73.94213702599995
ARSON,40.82769660600008,-73.89448368299998
ARSON,40.79634123700004,-73.94119981599994
ARSON,40.81070266500007,-73.91621424499994
ARSON,40.84837866200007,-73.88931828599993
ARSON,40.75028096500005,-73.70593255399997
ARSON,40.64361032500005,-73.99574221799998
ARSON,40.70909089000003,-73.79797630299998
ARSON,40.73702019600006,-73.99288917999998
ARSON,40.82261237000005,-73.86228817299997
ARSON,40.84106217300007,-73.87927602399996
ARSON,40.62221251000005,-74.08265507199997
ARSON,40.841183585000074,-73.87989381599994
ARSON,40.67143200600003,-73.91360620599994
ARSON,40.84649770300007,-73.89132740699995
ARSON,40.633402223000076,-73.92842353999998
ARSON,40.63630990100006,-73.92146300499998
ARSON,40.810351863000044,-73.92494232599995
ARSON,40.794943941000035,-73.94075321199995
ARSON,40.71674489400005,-74.00037661299997
ARSON,40.79772716600007,-73.94650786199998
ARSON,40.664239422000044,-73.90842501099996
ARSON,40.67392437000007,-73.89109307699994
ARSON,40.770827222000044,-73.99261118899994
ARSON,40.81698564800007,-73.84701407099993
ARSON,40.87427832100008,-73.86658173099994
ARSON,40.883679760000064,-73.83345090499995
ARSON,40.662321699000074,-73.93865428399994
ARSON,40.71082759700005,-73.94463340099996
ARSON,40.814785296000025,-73.91054081799997
ARSON,40.73725533900005,-73.72295354499995
ARSON,40.71887006600008,-73.93979270399994
ARSON,40.626758418000065,-74.08191138299998
ARSON,40.737709693000056,-73.97648850199994
ARSON,40.664239422000044,-73.90842501099996
ARSON,40.83488336200002,-73.90522324099999
ARSON,40.67886099900005,-73.88152012099994
ARSON,40.69831250200008,-73.95314759599995
ARSON,40.889266332000034,-73.85459475799998
ARSON,40.81944886100007,-73.94078197699997
ARSON,40.72445732600005,-73.97333637299994
ARSON,40.67434299800004,-73.89260652099993
ARSON,40.78508417300003,-73.85594892699999
ARSON,40.847259700000045,-73.86211064099997
ARSON,40.628086130000035,-73.92933708799995
ARSON,40.83401671000007,-73.84097974399998
ARSON,40.83395101600007,-73.89663476699997
ARSON,40.65957427400008,-73.92926769199995
ARSON,40.728942836000044,-73.74494300099997
ARSON,40.879431975000045,-73.84398827999998
ARSON,40.83023408400004,-73.90896262299998
ARSON,40.662767503000055,-73.90752952599996
ARSON,40.69266153900003,-73.93697840199997
ARSON,40.788586771000034,-73.94556544499993
ARSON,40.64510193700004,-74.01935936699994
ARSON,40.584358320000035,-73.82585566999995
ARSON,40.55983145600004,-74.15027660099996
ARSON,40.67767803900006,-73.92372885899994
ARSON,40.62630447600003,-73.99695014899999
ARSON,40.68114029900005,-73.910049487
ARSON,40.81308865800003,-73.95797991099995
ARSON,40.823793548000026,-73.92615925299998
ARSON,40.621553377000055,-74.02468020999999
ARSON,40.59202235400005,-73.78411878399999
ARSON,40.86446897800005,-73.92030780199997
ARSON,40.76322473400006,-73.79273660499997
ARSON,40.698317848000045,-73.98176046799993
ARSON,40.83433561100002,-73.93964485599997
ARSON,40.76801879100003,-73.95437654899997
ARSON,40.705340265,-73.964002557
ARSON,40.82252456800006,-73.91674854999997
ARSON,40.705823502000044,-73.94382964099998
ARSON,40.79705615700004,-73.96447666399997
ARSON,40.80985314100008,-73.88861290899997
ARSON,40.83790342300006,-73.88233191399996
ARSON,40.66316966100004,-73.89940811099996
ARSON,40.57530103700003,-73.97654206499993
ARSON,40.80663003100005,-73.87962384099995
ARSON,40.81740254300007,-73.88724185399997
ARSON,40.82252456800006,-73.91674854999997
ARSON,40.62624519400004,-74.17515712099998
ARSON,40.70624665100007,-73.93931718799998
ARSON,40.87512101100003,-73.90899518299993
ARSON,40.696053250000034,-73.74790694399996
ARSON,40.676980833000066,-73.93731047899996
ARSON,40.695210865000035,-73.90767205199995
ARSON,40.64078044600007,-73.995594666
ARSON,40.81698564800007,-73.84701407099993
ARSON,40.75166767500008,-73.865668724
ARSON,40.69979726200007,-73.98166990199996
ARSON,40.677282897000055,-73.94284781999993
ARSON,40.83395101600007,-73.89663476699997
ARSON,40.623140111000055,-74.08284714199993
ARSON,40.640209051000056,-73.91221975199994
ARSON,40.78245186000004,-73.96587826899997
ARSON,40.859857267000045,-73.89854667099996
ARSON,40.84858283500005,-73.90267717899997
ARSON,40.82293702100003,-73.94005263699995
ARSON,40.71156786900008,-73.96316235199998
ARSON,40.81621543600005,-73.88309281099998
ARSON,40.69783630800004,-73.79584659799998
ARSON,40.846278812000044,-73.89205786999997
ARSON,40.72286281600003,-73.97419203299995
ARSON,40.85053280300008,-73.91841597999998
ARSON,40.74316310800003,-74.00375819799996
ARSON,40.87344280400004,-73.90412329699996
ARSON,40.84410661100002,-73.92529096799996
ARSON,40.67682832700007,-73.93453822199997
ARSON,40.71420295600007,-73.75873575799993
ARSON,40.81855257800004,-73.82372904599998
ARSON,40.81032014200008,-73.85232160999993
ARSON,40.69293103200005,-73.93790851499993
ARSON,40.88649666100008,-73.84591741799994
ARSON,40.827215642000056,-73.87980701499998
ARSON,40.67099067600003,-73.89758666299997
ARSON,40.83379929700004,-73.89578939399996
ARSON,40.834602331000035,-73.91438450099997
ARSON,40.62934515400008,-73.92799197199997
ARSON,40.82300654400007,-73.90808006999998
ARSON,40.81824648100008,-73.85414296999993
ARSON,40.842792471000045,-73.83383517799997
ARSON,40.677584695000064,-73.94838521299994
ARSON,40.65407147900004,-73.95138028299993
ARSON,40.800846321000044,-73.94903008499993
ARSON,40.633104479000046,-73.88879262399996
ARSON,40.73905192400008,-73.91714874899996
ARSON,40.809092626000044,-73.92585406199998
ARSON,40.81944886100007,-73.94078197699997
ARSON,40.607984775000034,-73.97069257899994
ARSON,40.67998889000006,-73.752088626
ARSON,40.68910696300003,-73.915425902
ARSON,40.87513794200004,-73.90614578699996
ARSON,40.669193922000034,-73.90524959899994
ARSON,40.69503205400008,-73.76603916099998
ARSON,40.72650534600007,-73.86468397899995
ARSON,40.842079658000046,-73.87851158999997
ARSON,40.69979726200007,-73.98166990199996
ARSON,40.86339290400008,-73.82548654599998
ARSON,40.83294176100002,-73.93543259299997
ARSON,40.68044128100007,-73.98256214799993
ARSON,40.68349380600006,-73.79680992699997
ARSON,40.808060639000075,-73.88287594599996
ARSON,40.69322686100002,-73.787725358
ARSON,40.66024306800006,-73.93711355399995
ARSON,40.850129421000084,-73.88612368499997
ARSON,40.72650534600007,-73.86468397899995
ARSON,40.80391624700008,-73.967944215
ARSON,40.69064780100007,-73.84721379299998
ARSON,40.74970646600008,-73.99342558899998
ARSON,40.837001024000074,-73.90370600899996
ARSON,40.62313867800003,-74.02970600399993
ARSON,40.73841944000004,-73.86161417799997
ARSON,40.700287049000046,-73.80353531699996
ARSON,40.70959612400002,-73.89479687099998
ARSON,40.70943827700007,-73.99630430899998
ARSON,40.680614220000045,-73.88627614399996
ARSON,40.75058602300004,-73.87026541099993
ARSON,40.87026187300006,-73.83409917899996
ARSON,40.69590304600007,-73.91929037599994
ARSON,40.64330622600005,-73.88813782199998
ARSON,40.74934432500004,-74.00217775099996
ARSON,40.745528947000025,-73.91632868799998
ARSON,40.75058602300004,-73.87026541099993
ARSON,40.61805042700007,-74.06731969399993
ARSON,40.70484879800006,-73.92842617799994
ARSON,40.680632221000046,-73.83728219899997
ARSON,40.788721243000055,-73.93999677399995
ARSON,40.83421942500007,-73.91253114899997
ARSON,40.707401451000074,-73.92417095599995
ARSON,40.69830684600004,-73.75689993599997
ARSON,40.85031627400008,-73.89205493299994
ARSON,40.81439524300004,-73.92142626699997
ARSON,40.75058602300004,-73.87026541099993
ARSON,40.69110896600006,-73.92487101299997
ARSON,40.82097993300005,-73.84964238799995
ARSON,40.63262285600007,-73.902498532
ARSON,40.85672752300008,-73.93090888699999
ARSON,40.71626280900006,-73.97991581799994
ARSON,40.70102304200003,-73.83720357799997
ARSON,40.615701079000075,-73.93300972899993
ARSON,40.60574597200008,-74.00304819199994
ARSON,40.702846290000025,-73.81242890099996
ARSON,40.71674489400005,-74.00037661299997
ARSON,40.839517869000076,-73.88841506699998
ARSON,40.67983316000005,-73.99514141699996
ARSON,40.73578327800004,-73.81062580299994
ARSON,40.79625436800006,-73.97345569699996
ARSON,40.84580405500003,-73.89818136599996
ARSON,40.87860318400004,-73.83614318699995
ARSON,40.70811774800006,-73.78798813299994
ARSON,40.63931469300008,-73.90254640499995
ARSON,40.88066238700002,-73.88159084799997
ARSON,40.798455240000074,-73.94808201499995
ARSON,40.67257395100006,-73.91017639799998
ARSON,40.69057421200006,-73.82629584999995
ARSON,40.87918510500003,-73.90461043199997
ARSON,40.60574597200008,-74.00304819199994
ARSON,40.85093443200003,-73.94271669499993
ARSON,40.75096307100006,-73.89258406299997
ARSON,40.82182142700003,-73.89587318699995
ARSON,40.845315981000056,-73.88974987299997
ARSON,40.88481311000004,-73.87966310399997
ARSON,40.82232314000004,-73.93666773099994
ARSON,40.65690638000007,-73.88509115599999
ARSON,40.721184076000036,-73.97942009399996
ARSON,40.69414199700003,-73.97599900399997
ARSON,40.61450501100006,-73.95744217199997
ARSON,40.81411505800003,-73.91718536099995
ARSON,40.70297827100006,-73.90396451399994
ARSON,40.82286114200008,-73.91916530199995
ARSON,40.85529453300006,-73.90374097699998
ARSON,40.68187417600007,-73.79057016699994
ARSON,40.75846766100005,-73.86673789699995
ARSON,40.845315981000056,-73.88974987299997
ARSON,40.773793373000046,-73.93628062799998
ARSON,40.57805226000005,-74.09897622899997
ARSON,40.54668590700004,-74.13992025199997
ARSON,40.73027388100007,-73.81189707799997
ARSON,40.81911005800004,-73.85120377899995
ARSON,40.71651455500006,-73.97589355099996
ARSON,40.681377799000074,-73.82178414499998
ARSON,40.69293103200005,-73.93790851499993
ARSON,40.87193055400007,-73.830258669
ARSON,40.86118681700003,-73.90635707999998
ARSON,40.812296927000034,-73.92350234199995
ARSON,40.76725533500007,-73.93616052999994
ARSON,40.83294176100002,-73.93543259299997
ARSON,40.81669937700008,-73.89244544699994
ARSON,40.85557218600008,-73.86571914699994
ARSON,40.78101167800003,-73.94636241199998
ARSON,40.78245289200004,-73.94685594699997
ARSON,40.66305654800004,-73.92364104799998
ARSON,40.69215281600003,-73.91067650399998
ARSON,40.81411505800003,-73.91718536099995
ARSON,40.69313863700007,-73.93608724999996
ARSON,40.80967347200004,-73.92019278899994
ARSON,40.813511574000074,-73.91768103899994
ARSON,40.78307848000002,-73.94639685599996
ARSON,40.82994233800008,-73.87075749999997
ARSON,40.68118290900002,-73.87362008499997
ARSON,40.89065015300002,-73.84042833699993
ARSON,40.75058602300004,-73.87026541099993
ARSON,40.876969159000055,-73.86511183
ARSON,40.83509424700002,-73.90804891499994
ARSON,40.81269913700004,-73.92161973599997
ARSON,40.69037782800007,-73.92754743899997
ARSON,40.876969159000055,-73.86511183
ARSON,40.70413480700005,-73.90515665799995
ARSON,40.68473646100006,-73.81767556199996
ARSON,40.70375491500005,-73.78282644099994
ARSON,40.638629440000045,-73.91045989599996
ARSON,40.807368070000045,-73.88748642599995
ARSON,40.75058602300004,-73.87026541099993
ARSON,40.804012949000025,-73.87833183299993
ARSON,40.69293103200005,-73.93790851499993
ARSON,40.672359143000044,-73.76420085099994
ARSON,40.88665113600007,-73.85942499899994
ARSON,40.69477253400004,-73.79550617999998
ARSON,40.872010543000044,-73.88931510799993
ARSON,40.78038838000003,-73.94584295799996
ARSON,40.55983145600004,-74.15027660099996
ARSON,40.66932766100007,-73.90433739499997
ARSON,40.71256703800003,-73.78949258799997
ARSON,40.60426708500006,-73.75285237199995
ARSON,40.76339148500005,-73.93752515999995
ARSON,40.804012949000025,-73.87833183299993
ARSON,40.57462792900003,-73.99197054399998
ARSON,40.72906475000008,-73.81102013199995
ARSON,40.651115823000055,-73.95251763699997
ARSON,40.69082352700008,-73.79746911899997
ARSON,40.72426897500004,-73.94522473099995
ARSON,40.83364865700002,-73.90573091799997
ARSON,40.791151867000046,-73.884371919
ARSON,40.880561329000045,-73.83313325399996
ARSON,40.69776463200003,-73.93802302199998
ARSON,40.682566085000076,-73.98504578999997
ARSON,40.59624545200006,-73.75739394299995
ARSON,40.65677618800004,-73.88122055499997
ARSON,40.791151867000046,-73.884371919
ARSON,40.818376912000076,-73.84472753599994
ARSON,40.67557588700004,-74.00726217999993
ARSON,40.708279103000045,-73.78916347299997
ARSON,40.85036729300003,-73.91725589399994
ARSON,40.61847990100006,-74.02121750499998
ARSON,40.583592647000046,-73.95625941299994
ARSON,40.74620614000003,-73.98514699399993
ARSON,40.862919927000064,-73.92281505299998
ARSON,40.655881610000044,-73.88971333799998
ARSON,40.68200285300003,-73.82307323899995
ARSON,40.81442615000003,-73.85011600299998
ARSON,40.83032759500002,-73.91276030399997
ARSON,40.72286281600003,-73.97419203299995
ARSON,40.80879311500007,-73.94483367599996
ARSON,40.620499219000074,-74.10956468199998
ARSON,40.67135982000008,-73.88181102299995
ARSON,40.88816448400007,-73.86026809799995
ARSON,40.62583754500002,-73.99094489399994
ARSON,40.69870149400003,-73.80569661199996
ARSON,40.885846065000074,-73.84583936199994
ARSON,40.75907743000005,-73.84513649299998
ARSON,40.74213084900003,-73.78064075799993
ARSON,40.636122955000076,-73.95050701999998
ARSON,40.60315187500004,-74.16682091299998
ARSON,40.58976819700007,-73.79887735899997
ARSON,40.672952233000046,-73.91681628399994
ARSON,40.71144659500004,-73.93674421899993
ARSON,40.75695329600006,-73.97731190399996
ARSON,40.792411505000075,-73.97242796299997
ARSON,40.68577092000004,-73.88014489399995
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.689551530000074,-73.82342461599995
ARSON,40.80138689000006,-73.93270005999993
ARSON,40.800252085000075,-73.94043786499998
ARSON,40.81000487200004,-73.94769370299997
ARSON,40.83509424700002,-73.90804891499994
ARSON,40.83294176100002,-73.93543259299997
ARSON,40.825800379000036,-73.86345588999995
ARSON,40.840141645000074,-73.85676936599998
ARSON,40.651534254000076,-74.00887047599997
ARSON,40.671959067000046,-73.891049422
ARSON,40.59815291500007,-73.74712425899996
ARSON,40.78038838000003,-73.94584295799996
ARSON,40.85093954100006,-73.89228887299998
ARSON,40.82505734500006,-73.86886281399995
ARSON,40.762315800000074,-73.82744800199998
ARSON,40.711389864000076,-74.000106051
ARSON,40.81750346100006,-73.94197593899997
ARSON,40.60754343100007,-74.11822654299993
ARSON,40.75244265600002,-73.87131931899995
ARSON,40.83139390000007,-73.93571595499998
ARSON,40.85469355200007,-73.88580499399995
ARSON,40.68654734000006,-73.94454899399994
ARSON,40.748992274000045,-73.88133043299997
ARSON,40.62141559900005,-74.08007850499997
ARSON,40.83235953500007,-73.93987069399996
ARSON,40.736121163000064,-73.85638314499994
ARSON,40.75883316800008,-73.97593960099994
ARSON,40.82423262200007,-73.90049068199994
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.79189277000006,-73.94848438999998
ARSON,40.78857296900002,-73.82265281499998
ARSON,40.59646293100008,-73.77246640899993
ARSON,40.63693202600007,-74.02651264199994
ARSON,40.67388775200004,-73.86438336399993
ARSON,40.782353785000055,-73.95246016499993
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.59278657200008,-73.77611921799998
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.72341865400006,-73.94079875699998
ARSON,40.830163637000055,-73.93962695899995
ARSON,40.73418149500003,-73.81471135499999
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.83207419300004,-73.94007692699995
ARSON,40.82987970800008,-73.86637806499994
ARSON,40.78857296900002,-73.82265281499998
ARSON,40.791151867000046,-73.884371919
ARSON,40.64221866100007,-74.09417448199997
ARSON,40.614733566000034,-73.98051545299995
ARSON,40.81698564800007,-73.84701407099993
ARSON,40.60957804900005,-73.81905133699998
ARSON,40.67371114000007,-73.85461768099998
ARSON,40.82814023200007,-73.89638724199995
ARSON,40.76050047500007,-73.76752021899993
ARSON,40.82804069500003,-73.84042672199998
ARSON,40.667221263000044,-73.89364532199994
ARSON,40.66707395600001,-73.89463684299993
ARSON,40.672853961000044,-73.77696800199995
ARSON,40.81133729000004,-73.91703347999999
ARSON,40.713730061000035,-73.91149167199995
ARSON,40.85345024200007,-73.89153654899997
ARSON,40.65495241700007,-73.95800022199995
ARSON,40.791151867000046,-73.884371919
ARSON,40.74486289300006,-73.90347107299993
ARSON,40.80721824800003,-73.92627517299998
ARSON,40.71106645700007,-73.90996581899999
ARSON,40.67944765700002,-73.86823338199997
ARSON,40.74851448300007,-73.86850460299998
ARSON,40.71442643000006,-73.93029886999993
ARSON,40.56152221800004,-74.17183831399994
ARSON,40.74017836600007,-73.88908303499993
ARSON,40.61178339000002,-73.98358134999995
ARSON,40.71178593700006,-73.91041573399998
ARSON,40.791151867000046,-73.884371919
ARSON,40.63143668200007,-74.08413281499998
ARSON,40.697542670000075,-73.95006473299998
ARSON,40.79189277000006,-73.94848438999998
ARSON,40.83509424700002,-73.90804891499994
ARSON,40.64539407700005,-74.01002998599995
ARSON,40.800333759000075,-73.94460229999999
ARSON,40.75176221900006,-73.97373329099996
ARSON,40.81133729000004,-73.91703347999999
ARSON,40.82736872600003,-73.90240468499996
ARSON,40.80987345900007,-73.92795561299994
ARSON,40.791151867000046,-73.884371919
ARSON,40.78038838,-73.945842958
ARSON,40.712223734,-73.962747171
ARSON,40.837001024,-73.903706009
ARSON,40.683077693,-73.929087725
ARSON,40.684241913,-73.7976766
ARSON,40.816068266,-73.908552085
ARSON,40.685973641,-73.829751279
ARSON,40.8313939,-73.935715955
ARSON,40.757875704,-73.87238809
ARSON,40.788721243,-73.939996774
ARSON,40.663999127,-73.860478156
ARSON,40.695758229,-73.949283518
ARSON,40.621415599,-74.080078505
ARSON,40.710630842,-73.926558743
ARSON,40.676171691,-73.808574285
ARSON,40.790582115,-73.945401303
ARSON,40.692931032,-73.937908515
ARSON,40.687401619,-73.940369194
ARSON,40.689048255,-73.958613378
ARSON,40.73207594,-73.856824847
ARSON,40.827615613,-73.908948138
ARSON,40.777565683,-73.912728328
ARSON,40.817503461,-73.941975939
ARSON,40.824494897,-73.912529478
ARSON,40.845751206,-73.921924155
ARSON,40.641482262,-73.961565147
ARSON,40.615526415,-74.0860902
ARSON,40.740824511,-73.974260858
ARSON,40.576414907,-74.090759101
ARSON,40.689719032,-73.861581833
ARSON,40.746495373,-73.924678633
ARSON,40.857951666,-73.863230822
ARSON,40.838550909,-73.909399374
ARSON,40.822861142,-73.919165302
ARSON,40.834227407,-73.905260313
ARSON,40.758111463,-73.843243697
ARSON,40.717742701,-73.982790481
ARSON,40.819273544,-73.868270853
ARSON,40.627383089,-74.005452067
ARSON,40.623060974,-74.021132507
ARSON,40.672814673,-73.871674829
ARSON,40.676876948,-74.006642227
ARSON,40.808167917,-73.888651852
